# ,Level,Version,Checkpoint,Summary,Description,Remediation,Value Statement,Severity,Reference,Category,Widget Coverage ,CSR,Affected Disability ,Reference (Developer),Reference (Designer),,,,,,,,,
11,A,2.0,1.1.1 Non-text content,Complex images missing text description,"Missing alt text for a complex image (e.g., chart/infographics/diagram/graph)","Action: Add an appropriate text alternative that describes the overall purpose of the image and all relevant items in the image. A chart or graph should be presented in real text format or another alternate format.
  
How to fix:
1. Infographic or diagram:
a. Add alt text that describes the overall meaning that the image is intended to convey, e.g., ""Common farm animals around the world"".
b. Include a description of all relevant items within the complex image, e.g., ""chickens"".
2. Chart or graph: When possible, set charts and graphs in real text format, using HTML-based table structures if relevant.
3. If the complex image requires a longer description:
a. If possible, add the description as plain text on the page near the image, and set an empty image alt attribute (alt="""").
b. If plain text is not possible, add a link to a longer description.","All non-text content (e.g., images, charts, icons and infographics) must have an appropriate text equivalent.

Complex images such as maps or flowcharts may require a more systematic approach. Describe all visible (and relevant) information for the complex image. For example, alt text for a map could include all points on the map, or places visually highlighted on the map. Alt text for complex images is vital, and an alt text such as ""map"" or ""graph"" is irrelevant: it fails to convey the image's meaning and data.",Critical,https://www.w3.org/WAI/WCAG21/Understanding/non-text-content,Content,No,Yes,"Blind, Low Vision, Deafblind","
Provide an Accessible Method for Exposing Long Text Alternatives:
https://staging.userway.org/university/library/provide-an-accessible-method-for-exposing-long-text-alternatives/

Where relevant text exists in the UI, use aria-labelledby and aria-describedby to reference:
https://staging.userway.org/university/library/where-relevant-text-exists-in-the-ui-use-aria-labelledby-and-aria-describedby-to-reference/


Use HTML, ARIA, or Technology-Specific Techniques to Add Short Text Alternatives
https://staging.userway.org/university/library/use-html-aria-or-technology-specific-techniques-to-add-short-text-alternatives/

Give Decorative Images an ALT Attribute with an Empty String (alt="""")
https://staging.userway.org/university/library/give-decorative-images-an-alt-attribute-with-an-empty-string-alt/
","
Alternative Text for Visuals:
https://staging.userway.org/university/library/alternative-text-for-visuals/

Text Content for Videos:

https://staging.userway.org/university/library/text-content-for-videos/


Figure and Table Captions:
https://staging.userway.org/university/library/figure-and-table-captions/",,,,,,,,,
12,A,2.0,1.2.1 Audio-only and video-only,Audio-only content missing text transcript,Audio-only content does not have a text transcript.,"Action: Add a text transcript for audio-only content. Include all spoken dialogue and sound cues needed to convey the information presented in the audio-only content.
  
How to fix:
1. Create a text transcript that includes all spoken dialogue and sound cues needed to convey information presented via audio.
2. Add the transcript.","Transcripts offer access to audio content for people for people who are deaf, have low hearing, or are unable to listen. With transcripts, users can also consume audio content at their own pace. A full text transcript is needed to completely convey the information.",Critical,https://www.w3.org/WAI/WCAG21/Techniques/general/G158,Audio and Video,No,No,"Deaf, Hard of hearing ",,,,,,,,,,,
13,A,2.0,1.2.1 Audio-only and video-only,Video-only content has incomplete audio description,Audio description for video-only content does not include descriptions of all important visual information.,"Action: Create an audio description that clearly conveys all important visual information from video-only content.
  
How to fix:
1. Create an audio description that includes all important information conveyed visually in the video.
2. Replace the audio description.","An audio description (descriptive audio or video) is required when important information is visually shown, and cannot be observed by a blind or vision-impaired user. An audio description presents visual information in an accessible way for blind or low vision users.",Serious,https://www.w3.org/WAI/WCAG21/Understanding/audio-only-and-video-only-prerecorded,Audio and Video,No,No,Deaf. Hard of hearing,,"Visual Content in Videos:
https://staging.userway.org/university/library/visual-content-in-videos/

Video Transcripts:
https://staging.userway.org/university/library/video-transcripts/",,,,,,,,,
14,A,2.0,1.2.1 Audio-only and video-only,Text transcript not identified,Text transcript for audio-only or video-only content is not clearly labeled as such.,"Action: When creating a text transcript, provide a programmatically identifiable label.
  
 How to fix:
 Add a programmatically identifiable label, e.g., a heading or region, to the text transcript, to make it clearly identifiable to users.","Transcripts offer access to audio content for people who are deaf, have low hearing, or are unable to listen. With transcripts, users can also consume audio content at their own pace. Audio content with no transcript is not accessible for users who cannot hear or access audio content.",Critical,https://www.w3.org/WAI/WCAG21/Understanding/audio-only-and-video-only-prerecorded,Audio and Video,No,No,"Deaf, Hard of hearing ",,"Visual Content in Videos:
https://staging.userway.org/university/library/visual-content-in-videos/

Video Transcripts:
https://staging.userway.org/university/library/video-transcripts/",,,,,,,,,
15,A,2.0,1.2.1 Audio-only and video-only,Video-only content has incomplete text transcript,Text transcript for video-only content does not include descriptions of all important visual information.,"Action: When composing text transcripts for video-only content, describe all visual data necessary to convey the information presented in the video-only content.
  
 How to fix:
 1. Create a text transcript that includes descriptions of all important information conveyed visually in the video.
 2. Replace the transcript.","Transcripts offer access to audio content for people for people who are deaf, have low hearing, or are unable to listen. With transcripts, users can also consume audio content at their own pace. A full text transcript is needed to completely convey the information.",Serious,https://www.w3.org/WAI/WCAG21/Understanding/audio-only-and-video-only-prerecorded,Audio and Video,No,No,"Deaf, Hard of hearing ",,"Visual Content in Videos:
https://staging.userway.org/university/library/visual-content-in-videos/

Video Transcripts:
https://staging.userway.org/university/library/video-transcripts/",,,,,,,,,
16,A,2.0,1.2.1 Audio-only and video-only,Audio-only content has incomplete text transcript,Text transcript for audio-only content does not include all spoken dialogue and sound effects.,"Action: When composing text transcripts for audio-only content, include all spoken dialogue and sound cues needed to convey the information presented in the audio-only content.
  
 How to fix:
 1. Create a text transcript that includes all spoken dialogue and sound cues needed to convey information presented via audio in the video.
 2. Replace the transcript.","Transcripts offer access to audio content for people who are deaf or have low hearing. With transcripts, users can also consume audio content at their own pace. A full text transcript is needed to completely convey the information.",Serious,https://www.w3.org/WAI/WCAG21/Understanding/audio-only-and-video-only-prerecorded,Audio and Video,No,No,"Deaf, Hard of hearing ",,"Visual Content in Videos:
https://staging.userway.org/university/library/visual-content-in-videos/

Video Transcripts:
https://staging.userway.org/university/library/video-transcripts/",,,,,,,,,
17,A,2.0,1.2.3 Audio description or media alternative,Missing text transcript,Video-only content that communicates information does not have a text transcript or an audio description.,"Action: Provide either text transcript or an audio track for silent video.
  
 How to fix:
  
 1. Either create a text transcript that includes descriptions of all important information conveyed visually in the video.
 2. Then, add the text transcript.
 3. Or, create a synchronized audio track for the video, describing all visual data necessary to convey the information presented in the video-only content.","Transcripts offer access to audio content for people for people who are deaf, have low hearing, or are unable to listen. With transcripts, users can also consume audio content at their own pace. A text transcript is an essential tool to convey information presented in silent video content.",Critical,https://www.w3.org/WAI/WCAG21/Understanding/audio-only-and-video-only-prerecorded,Audio and Video,No,No,"Deaf, Hard of hearing ",,"Visual Content in Videos:
https://staging.userway.org/university/library/visual-content-in-videos/

Video Transcripts:
https://staging.userway.org/university/library/video-transcripts/",,,,,,,,,
18,A,2.0,1.2.2 Captions (prerecorded),Captions not synchronized,"Video has captions, but they are not synchronized with video's audio content.","Action: When adding captions to pre-recorded video with dialogues, make sure captions are synchronized with dialogue and sound cues.
  
How to fix:
Synchronize existing captions with your video's audio content.",Captions offer content access to users who cannot hear the audio content of a video. Synchronized captions impart a better comprehension of the content.,Serious,https://www.w3.org/WAI/WCAG21/Understanding/captions-prerecorded,Audio and Video,No,No,"Deaf, Hard of hearing ","
Embed Multimedia Content that Supports Closed Captions:
https://staging.userway.org/university/library/embed-multimedia-content-that-supports-closed-captions/","
Video Captions:
https://staging.userway.org/university/library/video-captions/

Text Content for Videos:
https://staging.userway.org/university/library/text-content-for-videos/",,,,,,,,,
19,A,2.0,1.2.2 Captions (prerecorded),Captions do not include all spoken dialog,"Video has captions, but they do not include all spoken dialogue and important sound effects from the video's audio content.","Action: When adding captions to pre-recorded video with dialogue, make sure the captions include all spoken dialogue as well as other sound cues.
  
 How to fix:
 1. If captions can be edited, add all spoken dialogue and sound cues needed to convey the information presented in the video's audio content.
 2. If necessary, create new captions. Be sure to include all spoken dialogue and sound cues needed to convey the information presented in the video's audio content.","Spoken dialogue enriches user comprehension of the video. It includes non-speech information, which is as important as spoken dialogue to deepen understanding of information.",Serious,https://www.w3.org/WAI/WCAG21/Understanding/captions-prerecorded,Audio and Video,No,No,"Deaf, Hard of hearing, Blind, Low Vision ","
Embed Multimedia Content that Supports Closed Captions:
https://staging.userway.org/university/library/embed-multimedia-content-that-supports-closed-captions/","
Video Captions:
https://staging.userway.org/university/library/video-captions/

Text Content for Videos:
https://staging.userway.org/university/library/text-content-for-videos/",,,,,,,,,
20,A,2.0,1.2.2 Captions (prerecorded),Missing video captions,The video does not have synchronized captions.,"Action: Provide captions for videos with audio.
  
 How to fix:
 1. Add captions for the video's audio content.
 2. Check if this video is itself considered an alternative for text content.
 a. Exception: If it is, then it does not require captions.","Captions communicate the audio content of a video, so that users who cannot hear can still understand its content.",Critical,https://www.w3.org/WAI/WCAG21/Understanding/captions-prerecorded,Audio and Video,No,No,"Deaf, Hard of hearing","
Embed Multimedia Content that Supports Closed Captions:
https://staging.userway.org/university/library/embed-multimedia-content-that-supports-closed-captions/","
Video Captions:
https://staging.userway.org/university/library/video-captions/

Text Content for Videos:
https://staging.userway.org/university/library/text-content-for-videos/",,,,,,,,,
21,A,2.0,1.2.3 Audio description or media alternative,Audio description not synchronized,The audio description is not synchronized to complement the audio content of the video.,"Action: When adding audio descriptions to pre-recorded video, make sure the descriptions are synchronized with the visual information in the video, and that the descriptions work with the audio content of the video.
  
 How to fix:
 1. Consider the video's audio content.
 2. Find conflicts between the video's audio and the added audio description.
 3. Re-synchronize description audio such that it avoids conflicting with the video's existing audio content.","When important information is visually shown but not verbally described, audio description is an accessibility requirement. Audio that is not synchronized with content is difficult to follow and understand.",Serious,https://www.w3.org/WAI/WCAG21/Understanding/audio-description-prerecorded,Audio and Video,No,No,"Deaf, Hard of hearing",,"Visual content in videos:
https://staging.userway.org/university/library/visual-content-in-videos/",,,,,,,,,
22,A,2.0,1.2.3 Audio description or media alternative,Visual information not available in text alternative,The text alternative does not describe important information communicated visually in the video.,"Action: When there is a text alternative available for the pre-recorded video, make sure all visual information is conveyed in the text alternative.
  
 How to fix:
 1. Create or edit a text alternative.
 2. Make sure it includes descriptions of all important information conveyed visually in the video.
 3. Replace the existing text alternative.",A full text alternative for visual data is required. This includes all visual context that gives a more comprehensive understanding of the visual information.,Serious,https://www.w3.org/WAI/WCAG21/Understanding/audio-description-or-media-alternative-prerecorded,Audio and Video,No,No,"Blind, Low Vision, Deaf, Hard of Hearing ",,"Visual content in videos:
https://staging.userway.org/university/library/visual-content-in-videos/",,,,,,,,,
23,A,2.0,1.2.3 Audio description or media alternative,Insufficient information in audio description,The audio description does not describe important information communicated visually in the video.,"Action: When adding audio descriptions to pre-recorded video, make sure:
 1. All important visual information is conveyed in the audio description, and
 2. The audio description is synchronized with visual information in the video, and
 3. The description works with the audio content of the video.
  
 How to fix:
 1. Consider the video's visual content.
 2. Consider the video's audio content.
 3. Find and correct conflicts between the video's visuals / audio and the added audio description.
 4. Re-synchronize description audio such that it avoids conflicting with the video's existing audio content.","When important information is visually shown but not verbally described, audio description is an accessibility requirement. If the audio description does not sufficiently cover important data visually presented in the video, it cannot offer a full understanding to all users.",Serious,https://www.w3.org/WAI/WCAG21/Understanding/audio-description-or-media-alternative-prerecorded,Audio and Video,No,No,"Blind, Low Vision, Deaf, Hard of hearing ",,"Visual content in videos:
https://staging.userway.org/university/library/visual-content-in-videos/",,,,,,,,,
24,AA,2.0,1.2.5 Audio description (pre-recorded),Audio description unavailable,The video does not have an audio description.,"Action: Provide audio description or text transcript for the video.
  
How to fix:
1. Consider the video's content and users.
2. Choose to create either an audio description or a text transcript that conveys all important information conveyed in the video.
3. Add either a synchronized audio description, or a full text transcript, to the video. You may choose to add both.",Audio description or a text transcript are required for all users to understand visually displayed information. A text transcript offers all users access to information visually presented in the video.,Serious,https://www.w3.org/WAI/WCAG21/Understanding/audio-description-or-media-alternative-prerecorded,Audio and Video,No,No,"Blind, Low Vision, Cognitive ",,"Visual content in videos:
https://staging.userway.org/university/library/visual-content-in-videos/",,,,,,,,,
